channelId,channelName,assignedLabel,method,topScore,secondScore,margin,description
UC15W5y0lGyZD7DNIW_VmnyA,Raiv Creative,Business & Marketing,scored,12.8,3.2,9.600000000000001,"We create cinematic, story-driven content entirely with AI — no cameras, no sets, just pure creativity powered by technology. From luxury ads to fashion films and brand storytelling, everything you see here is generated using cutting-edge AI tools."
UCCLD2QUYsDuHdBkQp10Yy0w,RUHM,Business & Marketing,scored,12.8,11.200000000000001,1.5999999999999996,"RUHM is a full-service agency of artists, luxury marketers, and real-estate consultants who package and promote the world's finest luxury resorts, developments and homes.

Description:
At RUHM, our creativity makes you money. It isn’t just the IMAX quality video cameras, aggressive online strategies, or even the staff of creatives and analysts. It’s our passion for doing one thing and doing it better than anyone else in the world – Luxury Marketing.

We apply high-end thinking to everything we do. A hybrid of real estate know-why and marketing know-how, RUHM is a full-service marketing agency of career artists, real estate consultants, and degreed marketers from various industries who travel the globe producing, packaging, and promoting the world’s finest destinations. 

Full Website: http://www.RUHM.com"
UCG98giOsUxIlXV0rNUhxLew,Ryan Serhant,Business & Marketing,scored,12.8,11.200000000000001,1.5999999999999996,"Entrepreneur
Founder and CEO Serhant Technologies
Brands: SERHANT. | SELL IT | SERHANT. Studios | S.MPLE
Netflix: Owning Manhattan
Investor: Blank Street Coffee, RLTY Co., LA Mad Drops, Update"
UCwjDLq70gf6j9B5ykweXJRg,Samazonkdp,Business & Marketing,scored,12.8,4.800000000000001,8,Helping you build an Amazon KDP business that can replace your 9-5 and allow you to live entirely on your own terms.
UCx7DWIF3zT2xapezCxIzNVQ,Sandra Di,Business & Marketing,scored,12.8,0,12.8,"Download my FREE Digital Product Roadmap: https://sandradi.myflodesk.com/digitalproductroadmap

Hi friend! 🖐🏻 I’m Sandra, sharing weekly tips on side hustles, selling digital products, and authentically growing your business and brand on social media. I built my digital product business and YouTube channel on the side while working full-time as an engineer, and turned it into a 6-figure business that I truly love.

Consider subscribing for actionable tips to level up your online business and digital product side hustle! ✨

For business inquiries, please reach out to me at: hello@sandradi.co
Connect with me on Instagram at: @sandradi.co"
UCs-HqvE13SeePDZEpC__Mkw,Scott Suggs,Business & Marketing,scored,12.8,0,12.8,"I’m an e-commerce business owner with over 6 years of experience and millions of dollars in sales. I’ve learned a ton during that time! So I decided to finally create this channel to help and support others who want to be successful entrepreneurs and earn an income with an online business. 

You can expect content on Ecommerce, selling on Amazon FBA, selling on your own store like with Shopify, starting your own brand with private label, entrepreneurship, marketing with Facebook ads, Instagram ads, Google Ads, Youtube Ads, Influencers and more.

If you want to hear from someone who is actively and successfully doing what they’re talking about, then you’re in the right place. Be sure to subscribe now so you don’t miss anything!

Feel free to follow me on Instagram: @scottsuggs"
UCcaKZ3y-OXjmZZGD-OL--MQ,Self Publishing Empire,Business & Marketing,scored,12.8,11.200000000000001,1.5999999999999996,"I'm Craig and I'm turning my online side hustle on Amazon KDP into a Self Publishing Empire through self publishing low, medium, and high content books online via Amazon KDP.

Join me as I turn my side hustle into a full-time online passive income stream in an aim to achieve financial freedom. I'll be completely transparent and share everything along the way from honest income reports, to money making tips, Amazon Ads strategies, advice on how to publish books,  the best publishing tools, AI software, walkthroughs, and more!

My goal focuses on producing books, researching new and innovative tools like text-to-image AI, discovering new ways to make money online, and creating a passive income stream.

This channel focuses mostly on book publishing through Amazon KDP,  but stretches across other platforms such as Etsy to experiment with additional ways to make money online.

Subscribe to follow my progress by signing up to my email list here: https://subscribepage.io/GmKXTh"
UCkOTYGNYxS6jq7JT3Fk5NEQ,Self Publishing Titans,Business & Marketing,scored,12.8,0,12.8,"Subscribe to my channel. :)
Learn how my wife and I sold 170,000 books on Amazon KDP."
UCUol4EQWxfmxKUCiKjHxUjA,Smart Money Tactics,Business & Marketing,scored,12.8,11.200000000000001,1.5999999999999996,"Hi There! My name is Alen and welcome to my channel Smart Money Tactics!

On this channel, I posted videos on affiliate marketing strategies, YouTube and other ways you can make money online.  

I will bring you as many ideas as possible for you to be able to make money from home other than a 9 to 5 job and become financially free. I will bring you content from all over the world that you can use. I am extremely passionate about helping people so hopefully I can make a difference in your life. If you like my videos please subscribe and click on the bell notification so you don't miss out on any opportunities.

If you have any questions please leave a  comment on the videos and I'll get back to you!

For business inquiries, please contact me via my email below."
UCFhMWAVkp-3T2YnwdwH0TXQ,SVS,Business & Marketing,scored,12.8,4.800000000000001,8,"SVS is a Youngstown, Ohio-based home audio brand built on engineering excellence and a passion for uncompromising sound quality, Our subwoofers, speakers and accessories refute the notion that high performance audio needs to be outrageously expensive. 

Our Youtube channel Includes product videos, advice on home theater/audio system set-up, behind-the-scenes action and general audio fun.

SVS. Join the Sound R|Evolution. www.svsound.com."
UC0r6S4hmYdRcDnw7zey7Myg,The Bearded Butchers,Business & Marketing,scored,12.8,0,12.8,"The Bearded Butchers have crafted their enterprise on a strong foundation of three pillars, each one integral to the success and ethos of their business.

The first pillar is their authentic butcher shop, Whitefeather Meats located in Creston Ohio, where the brothers invest countless hours meticulously butchering premium meat cuts for their loyal retail customers. 

The second pillar is their direct-to-consumer e-commerce venture, proudly hosted on this Youtube Channel. With their own warehouse and dedicated fulfillment and customer service team, they carefully curate a selection of products that includes their signature blends of spices and sauces that reflect their love for the art of butchery and the outdoor or barbecue lifestyle.

The third pillar is the media content that emerges from the brothers' daily routine of butchering, as well as their vibrant lifestyle that revolves around family, hunting & fishing in the great outdoors, or grilling and barbecuing."
UC1E1SVcVyU3ntWMSQEp38Yw,The Prof G Pod – Scott Galloway,Business & Marketing,scored,12.8,8,4.800000000000001,"NYU Professor, best-selling author, business leader and serial entrepreneur Scott Galloway cuts through the biggest stories in tech, business, and investing with unfiltered insights, bold predictions and thoughtful advice. Podcasts include Markets with co-host Ed Elson, Raging Moderates with co-Host Jessica Tarlov, Prof G Conversations and Office Hours with Prof G."
UCMq1R1LgS04lIKdpLh_OS1w,Wes McDowell,Business & Marketing,scored,12.8,4.800000000000001,8,"Are you a small business owner trying to grow your customer base? I'll show you all my best website & digital marketing secrets that will supercharge customer growth, so you can make more money, and build a business you LOVE to show up for every single day.

If you're serious about building your business, now you have your very own web strategist on your side! I'll show you all the latest strategies in web design, user experience, internet marketing and more, so you can turn your website into your best salesperson, and attract a steady stream of customers, clients or leads. Let's put your website to work!

Be sure to subscribe for weekly videos to help inspire you to take action. Between hands-on tutorials, my best what's-working-now online marketing strategies, and plenty of ideas you can start implementing today, you'll be able to blast past your competition, amplify attraction and let your website convert casual visitors into paying customers or clients — all on autopilot."
UCqcbQf6yw5KzRoDDcZ_wBSw,Wes Roth,Business & Marketing,scored,12.8,11.200000000000001,1.5999999999999996,"Artificial Intelligence, AI, Machine Learning, Google DeepMind, OpenAI, ChatGPT, Anthropic, Tech, Coding, AI News, Large Language Models and... (most importantly)... optimism. 

AGI rolls around only once. Let's make the best of it.

On this channel, my goal is to help everyone understand AI and it's implications better. To prepare for what's coming next.

The most important rule is ""Don't Panic"".

The second rule is keep learning.

Thank you for joining me for this ride.

-Wes Roth

Want to work with me?
Brand, sponsorship & business inquiries: wesroth@smoothmedia.co"
UC6AFPIXFIHYZItD0fmgDN9Q,Above Ground Pool Builder,"DIY, Home & Construction",scored,9,0,9,Your above-ground pool installation specialists. Providing above-ground pool and liner installations since 1997.
UCxWulY15ahTxS0VieQp-HPg,Brody Dolyniuk,"DIY, Home & Construction",scored,4.800000000000001,0,4.800000000000001,"Welcome to Brody Dolyniuk’s channel. I’ll upload things I hope you’ll find interesting...cover songs, technical how-to videos, My car projects, etc. www.BrodyDolyniuk.com"
UCZRp6-Xvzo_dBFvt9L7y3Qw,Build Great Products,"DIY, Home & Construction",scored,13.8,12.8,1,"Helping you go from big idea to profitable app with AI. 🚀

For the last 15 years I've been designing digital products and advising startups on design and I want to help you build the next big app with AI. Welcome to the Build Great Products YouTube Channel with Chris Ashby (Agency founder, startup advisor and ex-product designer). The next wave of incredible companies are built with AI at their core. What will you build?"
