channelId,channelTitle,label,shortDesc,confidence,knowledge_source,evidence,shortlist_count
"UC1CAa_tjoI4-bEsEjxvHJXQ","Dane McBeth Publishing","Business — entrepreneurship, marketing, and business strategies.","Founder of PaysToPublish.com and living in British Columbia, Canada. I make videos based around self-publishing books and online entrepreneurship. Want to learn how to get started with online publishing? Get started here: www.PaysToPublish.","0.9","text_clues","The channel focuses on self-publishing and online entrepreneurship, which aligns closely with busine","3"
"UCw2THyt0iIxN6pdCdL8LA8Q","DangerTV","Film & TV","Welcome to DangerTV, the most dangerous place on Youtube! We have all of the best reality, documentary series and clips focusing on dangerous jobs, military training, deadly animals, and breathtaking stories of survival. We release new vide","0.9","text_clues","The channel focuses on reality and documentary series related to dangerous jobs and survival stories","4"
"UCwjZLzqHYImv4oCJQcZ8Hig","Daniel Schiffer","Unclassified (sparse)","Let's create.","0","text_clues","sparse_title_and_description","0"
"UCRqGBcNkSE1-w9pbh_j7bSw","Daniella Benita","How-To & Skills Tutorials","Now taking clients in Doylestown, Pennsylvania! Please check out my website (linked under my channel banner) for location, menu, pricing, and contact information. I can't wait to work with you! I've loved making videos and home movies since","0.9","text_clues","The channel focuses on hair color tutorials, hair styling, and salon business tips, which are practi","10"
"UCpPnsOUPkWcukhWUVcTJvnA","Dave Dugdale","Photography","(Updated 2020) I have not published a new video in sometime, but I plan on making more videos again, don't worry I am doing just fine. The camera market has been declining for the past 7 years or so (perhaps because of the iPhone). I'm curr","0.8","text_clues","The channel focuses on cameras and the camera market, indicating a strong connection to photography.","8"
"UCNzszbnvQeFzObW0ghk0Ckw","Dave's Garage","How-To & Skills Tutorials","Windows History, Windows vs Linux Comparisons, Arduino Project Tutorials, Shop Projects, ESP32 Information, and more in Dave's Garage. With DIY info and practical step-by-step tutorials. From hobbyist to engineer, everyone is welcome!","0.9","text_clues","The channel focuses on practical step-by-step tutorials related to DIY projects, Arduino, and compar","4"
"UCKCS2T2uR_7h4zpVETbcFjg","David Bayer","Unclassified (sparse)","","0","text_clues","sparse_title_and_description","0"
"UCvixJtaXuNdMPUGdOPcY8Ag","David Pakman Show","Lifestyle","One of the most watched independent progressive programs in the country. Subscribe for daily new clips, interviews, debates, panels, and commentary. The daily video podcast goes live at 9pm Eastern time every weekday, and new clips are post","0.8","text_clues","The channel focuses on daily commentary, interviews, and discussions, which aligns with lifestyle co","5"
"UCvKRFNawVcuz4b9ihUTApCg","David Shapiro","Unclassified (sparse)","Liberate humanity from drudgery.","0","text_clues","sparse_title_and_description","0"
"UCO01dS4TaSRSyOipXEYPL6Q","David Sharpe","How-To & Skills Tutorials","David Sharpe and the Legendary Marketer team deliver one-of-a-kind interviews that won’t be found anywhere else. On our show, Wake Up Legendary, we feature REAL people who’ve got REAL results with their online ventures. It’s hosted LIVE on ","0.9","text_clues","The channel focuses on delivering interviews and insights about online ventures, which aligns with p","3"
"UCtkcJMyK1F46NJ5WjX7hBSw","Dead Wax","Music — music performance, lessons, production.","Musicians nerding out to great music. Hosts Jack Conte (Scary Pockets, Pomplamoose, CEO of Patreon) and Ryan Lerman (Scary Pockets, John Legend, Ben Folds) are joined by musician friends to help break down whats going on in their favorite m","0.95","text_clues","The channel focuses on musicians discussing music production, harmony, composition, and theory, indi","3"
"UCobfgsTVhaIyIRAms-M4JWw","Deep Woods Custom Guitars","Lifestyle","","0.8","text_clues","Focus on custom guitars suggests a lifestyle and hobby aspect.","0"
"UCpr-NNORb2UQYDD3k-w-OFg","Denys Davydov","News","Go to https://ground.news/denys for local and global updates on Ukraine. Every road is a home and every road is the home way. Find your road on road home... Telegram: t.me/pilotblog","0.9","text_clues","Focus on local and global updates on Ukraine.","8"
"UCBB0oz7Yo_35gnbPYGKGJTA","Diesel Creek","Unclassified (sparse)","HEAVY EQUIPMENT REVIVAL - REPAIR - RESTORATION - CONSTRUCTION","0","text_clues","sparse_title_and_description","0"
"UCNawoJ4W-TZHiD6UTPGIiAQ","Digital Feast Studios","Business","Creative Marketing Agency // Allentown, PA Artists and storytellers crafting beautiful & engaging work. Imagine. Create. Reach. Grow.","0.9","text_clues","Creative Marketing Agency suggests a focus on business strategies.","1"
"UC8wXC0ZCfGt3HaVLy_fdTQw","Digital Trends","Technology","Welcome to the official Digital Trends YouTube channel! Digital Trends was founded in 2006 with a simple mission: Give readers the tools and insight they need in order to navigate their increasingly digital world. With sneak peeks, one-of-a","0.9","text_clues","Focus on tech reviews and insights in a digital world.","9"
"UCPSu8IosaYxsVx5TOGFtjCg","Dirty Loops","Music Band","Official YouTube Dirty Loops Band Page Check out our shows & other stuff at www.dirty-loops.com","0.9","text_clues","The channel is described as the official page for the Dirty Loops band, indicating it focuses on mus","0"
"UCEAY1udDi0HBnu7BbxDsJUg","DIY PETE","Home & Garden","Interested in Sponsorships, Reviews, or working together? Please send all inquiries to: diypete@influint.co I have some of the most in-depth video tutorials on how to build concrete tables, wood tables, and basic welding and plasma cutting ","0.9","text_clues","Focus on DIY projects like tables and welding.","9"
"UCbzNcFN7cxA8HO18cTYyTfg","Doctor Mix","Music","🎹🔥 BECOME A SYNTH GURU — OUT NOW! 🔥🎹 👉 https://doctormix.com/synthesizer-guru/ 👈 🚀 Join my video course today & save 25% — early bird ends soon! ⏳ 43 in-depth lessons • Every type of synthesis • 30+ years of knowledge condensed into ","0.95","text_clues","Focus on synthesizers, music production, and tutorials.","11"
"UCHHW_lDfbAUr12BbFMqFMnQ","DonV Filmora Tutorials","Video Editing","If you want to learn how to use Filmora, this channel is for you! For more Filmora tips & tricks, hit that subscribe button so we can improve our editing skills together! ✘ For business inquiries: donvbusiness2@gmail.com","0.9","text_clues","Focus on Filmora tutorials for editing skills.","6"
"UCyA6KQ8PgP98E0ToIdq8c7A","Dr. Alex Tubio","Lifestyle","Houston Filipino Chiropractor To schedule an appointment: Visit: https://www.DrAlexTubio.com/ Email: DrTubio@gmail.com","0.8","text_clues","Focus on health and wellness as a chiropractor.","3"
"UCXnFys9ZXBE0uyDhKHUi-dA","Dr. Andrea Furlan","Health & Fitness","I am a physician, scientist and professor of Medicine in Toronto, Ontario, Canada. 2022 Toronto's Top Doctor in Pain Management https://streetsoftoronto.com/top-doctors/ This Youtube Channel is for education about the causes, prevention, tr","0.9","text_clues","Focus on chronic pain management and rehabilitation.","5"
"UCFAsatVhnrL8j7NXVWvK23A","Dr. Leo","Health & Fitness","Welcome to my channel, where you can watch educational videos on the topics of weight loss and healthy lifestyle. I achieved my Bachelor in Bioengineering in 2015 at the Norwegian University of Science and Technology, and my Medical Degree ","0.9","text_clues","Focus on weight loss and healthy lifestyle education.","12"
"UCIe2pR6PE0dae9BunJ38F7w","Dr. Sten Ekberg","Health & Fitness","Health Channel that focuses on all aspects of Natural Health & Wellness featuring Olympic decathlete & holistic doctor, Dr. Sten Ekberg with Wellness For Life. You'll learn to master holistic health, stay healthy naturally, live longer and ","0.95","text_clues","Focuses on natural health, nutrition, and wellness tips.","8"
"UCSsAoV6KrfZZ71Kkwb_GWVA","Dr. Susan Hardwick-Smith","Health & Fitness","Meet Dr. Susan, a renowned Board-Certified Gynecologist and Certified Menopause Practitioner through the Menopause Society (former NAMS), focused on hormone optimization, sexual wellness, and longevity. She's the pioneering force behind the","0.95","text_clues","Focus on hormone optimization and wellness for midlife.","3"
"UCBHhdnYxvu94yefpeZABY9g","Dream Theater","Music","The official YouTube channel of the US progressive metal band Dream Theater.","0.95","world_knowledge","Dream Theater is a well-known progressive metal band, indicating that the channel primarily focuses ","0"
"UC073quTeFarhKNe8ZuC6Qig","Drew Builds Stuff","Technology","My name's Drew and I like to build and create. This channel has no specific theme -- whatever I think is a cool build or creation is what gets uploaded!","0.8","text_clues","Focus on building and creating suggests technology-related projects.","2"
"UC_PYpOA0xGq2-24E3RWyOyw","Drone Canada","Technology","Welcome to Drone club Canada, “We’re obsessed with Drones” Please Subscribe Drone Canada channel. All the newest Drone news will be here. Drone filming is the most popular thing right now. Also aerial mapping, drone search, and rescue. 41 %","0.9","text_clues","Focus on drones, technology, and safety in drone usage.","12"
"UCgJ5K7wWoFlnYC3e8eIxYrA","Drone U","Education","Lower your learning curve and take flight with competence and confidence. From Part 107 instruction to methods of turning your toy (drone) into a tool, Drone U has the largest library of online drone courses. If you're ready to take flight ","0.9","text_clues","Focus on drone courses and learning to fly.","3"
"UCL4cw2w7kMcTpsqGMtzs02w","Dub Element","Unclassified (sparse)","Dub Techno and Deep Progressive Techno Selection.","0","text_clues","sparse_title_and_description","0"
"UCknLrEdhRCp1aegoMqRaCZg","DW News","News","Journalism that’s Made for Minds. Follow us for global news and analysis from the heart of Europe. DW News delivers the world's breaking news while going deep beneath the surface of what's going on. Correspondents on the ground and in the s","0.95","text_clues","Focus on global news and analysis from Europe.","7"
