id,title,description,umbrella,subcluster,assigned_via,sim,videoCount
UC4InHaWu_I_vSuBPlVj_L3Q,mbmars01,"MBMARS Productions presents mbmars01 and mbmars02 (please subscribe to both channels) * Channel 1: mbmars01 (https://www.youtube.com/user/mbmars01)  Railroad videos from the US and other parts of the world; spacecraft; ships; planes; science and technology;  * Channel 2: mbmars02 (http://www.youtube.com/channel/UCDq9mK76_YYOtXUiJBumTwg) Videos of cities, landmarks, landscapes, wild life, travel destinations  For greatest pleasure watch exclusively in Ultra-HD (4k) or Full HD (1080p) on a large screen.  Follow mbmars01 on Facebook, Instagram, and Twitter!  ©2023 MBMARS Productions: All content …",Unclassified,,lexicon,0,544
UCFtEEv80fQVKkD4h1PF-Xqw,Microsoft,"Our mission is to empower every person and every organization on the planet to achieve more.  Subscribe to Microsoft's official YouTube channel to explore technology’s role in making the world more sustainable, inclusive, and innovative for all.",Unclassified,,lexicon,0,1599
UCYenDLnIHsoqQ6smwKXQ7Hg,#Mind Warehouse,,Unclassified,,lexicon,0,957
UCmIxjdhwpUI5lDoslfDqcPQ,Money on The Side,"My name is Ben and I teach aspiring entrepreneurs how to build a semi passive Amazon KDP business.  As living expenses continue to rise, now is the perfect time to start earning some extra money on the side! I have reached financial freedom and I would love to help others do the same.  I will be revealing more of my income streams as my channel grows so stay tuned!  Feel free to follow my other social media channels. I look forward to connecting with you.  “Results have very little to do with goals and nearly everything to do with systems.”",Unclassified,,lexicon,0,125
UCSL3dIAj0iMBz1V4Rz-AUFA,MOTIV8,hello and welcome to MOTIV8 this channel will be all about motivational speeches i hope you get inspired or motivated.,Unclassified,,lexicon,0,42
UCaVp-iXRPfiSxbkhmi56IHQ,MrMBB333,"My name is Michael, ""MrMBB333"" or as some call me ""The Earth Watchman"". Earth is a very fascinating place that is constantly changing. I have a passion for learning and understanding these changes and what causes them. If any of these changes possibly could have an impact on our way of life you will be the first to know, from me via this platform. Just know this, I've always got your back.   Contact: reports@MrMBB333.com  Follow me on all Socials ~ MrMBB333  Your Earth Watchman, MrMBB333   #MrMBB333 #TeamUV #EarthWatchman @MrMBB333",Unclassified,,lexicon,0,3297
UC5ve4DxNMLRXOetCYWFUkYw,Música Progressiva,"Canal criado para divulgar a Música Progressiva (Rock Progressivo) de todos os países, estilos e épocas.",Unclassified,,lexicon,0,74
UC_7KM3ANRHy2zhQ_zl-C4XQ,Nathan Cool Photo,"Real estate photography tutorials, techniques, and industry news.",Unclassified,,lexicon,0,355
UC0Z-E_L3z_JLVNuFoS8fefA,National Park Diaries,"Parks and Conservation Explainers.  National Park Diaries is your home for meaningful, educational stories about National Parks, public lands, and protected places around the world.  Here, you can learn all about national parks, public lands, and other protected areas around the world. All parks have stories, and National Park Diaries is the place where those stories are told. Beyond that though, NPD is a community - a place where park lovers of all kinds can come together and share in a mutual love of our protected places. Don't ever be afraid to ask questions or engage on park issues - that'…",Unclassified,,lexicon,0,183
UCl-Zrl0QhF66lu1aGXaTbfw,Neil Patel,Learn digital marketing in just 5 minutes a day.,Unclassified,,lexicon,0,2168
UCCjG8NtOig0USdrT5D1FpxQ,NewsNation,"America’s source for fact-based, unbiased news for all Americans.  📺 Find us on your TV: https://www.newsnationnow.com/joinus/ 📱  Download our app: https://nnnow.tv/app  For business and partnership inquiries contact business@newsnationnow.com",Unclassified,,lexicon,0,75192
UCunQ-SNSI9uOZwrb62po_tQ,Next Level Riding Clinics,The Next Level Riding Clinics channel is all about informative video’s dedicated to the snowmobile community.,Unclassified,,lexicon,0,147
UCRmm7T6mAm-QBNvnEaIl3AA,Nick Johnston,https://www.patreon.com/nickjohnstonhomework,Unclassified,,lexicon,0,61
UCX9mv-ifhUnNrRi8qdscFeQ,Nick Powell Photography,"I am a professional photographer based in West Sussex, UK. I specialise in commercial, interior and property photography and 360° virtual tours.  #virtualtours #propertyphotography #professional #photography #tutorials",Unclassified,,lexicon,0,47
UC2mLN9pZNE8_ccLHmA1SHvA,NovationHelp,,Unclassified,,lexicon,0,184
UCTQnU1zyhvwscc2P5QS-tLw,Pakman Live,The David Pakman Show live and lifestyle clips!,Unclassified,,lexicon,0,1028
UCs030M7gu_Pi2ag9a12oa8w,Pan Rocks!,"Videos of all things ""Pan Rocks!: The Ultimate Steelpan Rock Show",Unclassified,,lexicon,0,68
UCtM-xct7QQx0dL-swaMzYbg,Peter Lindgren,"Welcome to the channel! I usually talk about videography, photography or Final Cut Pro. And occasionally i do a review about camera gear or drop a vlog for you to enjoy.   I am really humbled that there are so many of you that wanna be a part of the community, so if you're new here, welcome!  I really hope you'll enjoy the content!",Unclassified,,lexicon,0,676
UCdQ_ZkYaMe6qPoueUyPQgpQ,Photoshop Training Channel,"Photoshop Tutorials for beginners.   Hi, I'm Jesus Ramirez! I'm here to help you learn Adobe Photoshop and Lightroom!   The Photoshop Training Channel (PTC) has been around since 2012. You will find professional Adobe Photoshop Tutorials for photo manipulation, compositing, retouching, text effects, and much more.  I keep the tutorials concise, simple, and fluff-free. PTC's mantra is simple: ""just show me how you did that.""  In my 20-year professional career, I've worked with some of the world's biggest brands, including Adobe, Microsoft, Motorola, and Conde Nast.  Most recently, I've worked a…",Unclassified,,lexicon,0,598
UC-MEgsEcEkbSuPWpu4a-PzQ,Plini,Bedroom musician from Sydney. I like food and stuff.,Unclassified,,lexicon,0,132
UCaw4VmRW8SfygV2u044OpoQ,POP PSYCH,"Welcome to my channel!    I am a licensed Psychologist, with an M.A. in Marriage and Family Therapy, and a Ph.D. in Counseling Psychology.  I am a corporate psychologist, consultant, and executive coach.   This is intended to be a flexible channel that allows me to comment on popular culture, discuss trends in psychology, and help viewers approach their lives and relationships with more intentionality.  SOCIAL TikTok : @realpoppsych Insta @realpoppsych Facebook @realpoppsych   GET THAT MERCH https://david-colarossi-shop.fourthwall.com/  LEGAL Making these videos is a personal hobby.  The video…",Unclassified,,lexicon,0,938
UC9OFhiq5cs10XYGDwBO_7xg,Porcupine Tree,This is the official YouTube channel for Porcupine Tree.,Unclassified,,lexicon,0,49
UCWSRFubEPtc-EvqNChdc-ZQ,Portal Joss Stone,Portal Joss Stone www.facebook.com/PortalJossStone www.twitter.com/PortalJossStone www.instagram.com/PortalJossStone,Unclassified,,lexicon,0,244
UCrZ58f5yvy0HQ9hm-hZ1H_g,Portland Life,"Moving to Portland, Oregon? Book a call! Call #503-804-1466  We are all about Portland Living. We serve the surrounding Portland suburbs and beyond. If you want to know everything about living in Portland and surrounding areas, subscribe to our channel & tap the bell for notifications. You'll be the first to know about the current Portland Oregon Real Estate Market.   Whether your moving in 2 months or 2 years give us a call, shoot us a text or send us an email so we can make a smooth move to Portland, Oregon.    📱 Call or Text: 503-804-1466 📨 Email: Anne@SellingPortlandHomes.com 📅 Calendly-Bo…",Unclassified,,lexicon,0,147
UCZa-aF5az5nT4PL4XecbCNw,Primal Investor,On A Journey To Elevate Financial Literacy & Progress.,Unclassified,,lexicon,0,150
UClyyA0EAUcQ34b7jdFn1m_Q,ProCamera,"Welcome to the next dimension in mobile photography. ProCamera is an all-in-one app that features photo, video, and editing capabilities using state-of-the-art technology. It ushers in a new era of mobile photography and raises the bar for camera apps. ProCamera also shoots stunning HDR photos and sports an intuitive and elegant interface. Capture the moment!",Unclassified,,lexicon,0,30
UC2rzsm1Qi6N1X-wuOg_p0Ng,Project Farm,"I test all sorts of things, from tools to automotive products, to help viewers make informed purchasing decisions and to avoid getting ripped off.  Also, I have awesome Patreon supporters, which allows me to decline all sponsorships and promotional items from manufacturers and to offer the most unbiased reviews you'll find anywhere.  Please watch a couple of videos and consider subscribing.      Thank you and best regards,  Todd Project Farm, LLC",Unclassified,,lexicon,0,481
UCK5-hzSvMAPSSo2vH_LtNKw,Quazi Johir,"I started this channel in 2018, when I was deeply frustrated with the thought of working a 9-5 corporate job for the next 40 years, only to enjoy my life after I retired...  Within 2 years of starting this channel and sharing all of the principles I share, I was not only able to make enough to quit my job, but made my first $1M in 2020, at the age of 23.  On this channel, I share my lessons in entrepreneurship, life & the deeper principles that govern reality.  My hope is you will apply these teachings to reach the freedom I have been able to reach.  It's your birthright.",Unclassified,,lexicon,0,932
UCjIrqdXaUzYEEAIib8bsBrw,ReelinInTheYears66,"Reelin' In The Years Productions houses the world's largest library of music footage, containing over 30,000 hours of material covering nearly every genre from the last 100 years. We have live concerts, TV appearances, interviews, in-studio segments, b-roll and more. In addition to music we have thousands of hours of interviews with the most recognizable celebrities, comedians, politicians, athletes, artists and authors of the 20th Century. If you need footage for your film, documentary, TV show, commercial, museum exhibit or presentation, we are your one-stop shop. Visit our online database a…",Unclassified,,lexicon,0,3232
UCif0FLmduEgE0i6ApPOf6IQ,RemotePilot101,,Unclassified,,lexicon,0,263
UCcp-HjtmTMeIJ-0RrSHSGLA,Rick Beato 2,Welcome to Rick Beato 2. On here you will find highlights and original short form content.,Unclassified,,lexicon,0,507
UC5C-Asy_myoWCkLEtZR72SA,Rush,The official RUSH YouTube channel,Unclassified,,lexicon,0,84
UC_tusQ99Bno--GHjhb1Aa6g,RyanNangle,"Final Cut Pro X Tutorials, tips, vlogs, gear reviews and free downloads!",Unclassified,,lexicon,0,311
UCegKDBFMUSQNeWe4FAB7aig,Sade,,Unclassified,,lexicon,0,4
UCwjDLq70gf6j9B5ykweXJRg,Samazonkdp,Helping you build an Amazon KDP business that can replace your 9-5 and allow you to live entirely on your own terms.,Unclassified,,lexicon,0,130
UCxPmXKxJcDAhuYVHeFFyGTA,Sebastian Maniscalco,IT AIN'T RIGHT TOUR 2024 happening now! TOUR 2025 tickets are officially on sale now! #BOOKIE streaming now on MAX #ThePeteAndSebastianShow Tuesdays  SebastianLive.com,Unclassified,,lexicon,0,1445
UCJm2TgUqtK1_NLBrjNQ1P-w,Second Thought,"Second Thought is a channel devoted to education and analysis of current events from a socialist perspective. Welcome!  SUBSCRIBE HERE: http://bit.ly/2nFsvTS  New Video Every Other Friday!  Follow Second Thought on Social Media! Twitter: https://twitter.com/_SecondThought  Help make Second Thought ad and sponsor-free! https://www.patreon.com/secondthought  Business Email: secondthoughtchannel@gmail.com  For individuals or small businesses looking for one-on-one production training, I offer hourly consulting services as well. Send inquiries to jtchapmanchannel@gmail.com",Unclassified,,lexicon,0,406
UC4B8ywA2Cz_K95w2oeWxizg,Sell on Amazon,,Unclassified,,lexicon,0,522
UCadiUi-KZoFk1K5ZDsluLcA,Sen. Adam Schiff,Husband. Father. U.S. Senator for California. Fighting for an economy that works for everyone and for our democracy.,Unclassified,,lexicon,0,2321
UCN9Qw0JvYMh2HwmwSSy3n0w,Shawn Dolinski,"This Guy makes filmmaking & photography tutorials for everyday, average, regular people like you and me. So if you want to go from beginner to pro with videos that are straight to point, clear and helpful, then this is the channel for you! Enjoy!",Unclassified,,lexicon,0,864
UCAc1soZsuAm94dgctvyGAzw,Shot by Myles,Yorkshire tea addict aiming to share knowledge on camera gear and filmmaking.  Check out the link below where I'll post limited time discounts for my courses.,Unclassified,,lexicon,0,19
UCif4ZSCR6TQ9NgliluF6Ksw,SL Epoxy Floor Paint,,Unclassified,,lexicon,0,150
UCo1t7ajBc5r44Ejxnod-h7Q,Snarky Puppy,,Unclassified,,lexicon,0,11
UCLihM2pKzsuimSfMmlDB5EQ,StartupBros,We help new entrepreneurs build their first profitable business online,Unclassified,,lexicon,0,75
UCN3d4-i8WLD7LP-9JgADIBg,Sterling Patrick Fuentes,,Unclassified,,lexicon,0,190
UC-9mlH6az1Q_XUP3fw1N4Fg,Steven Wilson,THE OVERVIEW - OUT NOW Get tickets to The Overview Tour 2025,Unclassified,,lexicon,0,262
UCUFoQUaVRt3MVFxqwPUMLCQ,StudioBinder,"StudioBinder is a production management solution that helps video and photo productions create call sheets, shot lists, shooting schedules, breakdowns, storyboards, moodboards and more.",Unclassified,,lexicon,0,607
